#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-09-23T20:41:48 [V7.5.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-09-23T20:41:48	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/AJ/142/71/table3&-order=I&-out=RAJ2000&-out=DEJ2000&-out=pmRA&-out=e_pmRA&-out=pmDE&-out=e_pmDE&-out=pmRA3&-out=e_pmRA3&-out=pmDE3&-out=e_pmDE3&-out=Bmag&-out=V-I&-out=U-B&-out=B-V&-out=Jmag&-out=Hmag&-out=Kmag&-out=U&U=U&-out=2M&2M=2M&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_51420071
#Name: J/AJ/142/71
#Title: Proper motions and photometry of stars near NGC7380 (Chen+, 2011)
#INFO	ivoid=ivo://cds.vizier/j/aj/142/71	    IVOID of underlying data collection
#INFO	creator=Chen W.P.	    First author or institution
#INFO	cites=bibcode:2011AJ....142...71C	    Article or Data origin sources
#INFO	editor=Astronomical Journal (AAS)	    Editor name (article)
#INFO	original_date=2011	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/AJ/142/71	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.51420071	    Dataset identifier that can be used for citation
#INFO	publication_date=2013-01-26	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_AJ_142_71_table3:
#Name: J/AJ/142/71/table3
#Title: Proper motions and photometry of stars near NGC 7380
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000. (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000. (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	RAJ2000	(A11)	Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A11)	Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F7.3)	SHAO proper motion along RA (1)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	Uncertainty in pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F7.3)	SHAO proper motion along DE (1)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	Uncertainty in pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRA3	(F5.1)	UCAC3 proper motion along RA (Cat. I/315)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA3	(F4.1)	Uncertainty in pmRA3	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE3	(F5.1)	UCAC3 proper motion along DE (Cat. I/315)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE3	(F4.1)	Uncertainty in pmDE3	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	Bmag	(F6.3)	The B band magnitude	[ucd=phot.mag;em.opt.B]
#Column	V-I	(F6.3)	The (V-I) color index	[ucd=phot.color;em.opt.V;em.opt.I]
#Column	U-B	(F6.3)	The (U-B) color index	[ucd=phot.color;em.opt.U;em.opt.B]
#Column	B-V	(F6.3)	The (B-V) color index	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	Jmag	(F6.3)	2MASS J band magnitude	[ucd=phot.mag;em.IR.J]
#Column	Hmag	(F6.3)	2MASS H band magnitude	[ucd=phot.mag;em.IR.H]
#Column	Kmag	(F6.3)	2MASS Ks band magnitude	[ucd=phot.mag;em.IR.K]
#Column	U	(A1)	Display the UCAC data for this star (Zacharias et al. Cat. I/315, I/322)	[ucd=meta.ref.url]
#Column	2M	(A2)	Display the 2MASS data (Cutri et al. 2003, Cat. II/246)	[ucd=meta.ref.url]
_RAJ2000;_DEJ2000;RAJ2000;DEJ2000;pmRA;e_pmRA;pmDE;e_pmDE;pmRA3;e_pmRA3;pmDE3;e_pmDE3;Bmag;V-I;U-B;B-V;Jmag;Hmag;Kmag;U;2M
341.3445000;+57.7733056;22 45 22.68;+57 46 23.9; -1.251; 0.918; -1.059; 0.987; -3.8; 4.5; -8.7; 2.7;14.211; 0.715; 0.313; 0.649;12.772;12.496;12.454;U;2M
341.3444583;+57.7624444;22 45 22.67;+57 45 44.8;  1.059; 0.470; -2.863; 0.908;  0.7; 0.7; -7.4; 0.8;11.172; 0.315; 0.122; 0.244;10.633;10.573;10.547;U;2M
341.3456667;+58.0216389;22 45 22.96;+58 01 17.9; -6.952; 0.839;-14.586; 0.877; -5.8; 3.1;-18.8; 3.3;13.032; 1.014; 0.690; 0.904;11.299;10.817;10.738;U;2M
341.3465417;+58.0167500;22 45 23.17;+58 01 00.3; -1.733; 0.517; -6.134; 1.328; -5.8; 1.2; -5.0; 2.9;12.820; 0.571; 0.357; 0.402;11.843;11.745;11.664;U;2M
341.3479583;+58.1218611;22 45 23.51;+58 07 18.7;  3.135; 0.982; -1.944; 0.932;  0.1; 1.1; -2.9; 3.9;13.785; 0.799; 0.460; 0.652;12.374;12.236;12.143;U;2M
341.3545000;+57.7539444;22 45 25.08;+57 45 14.2;  2.318; 0.458;-11.907; 0.934;  0.8; 1.1;-15.4; 2.7;12.075; 0.794; 0.305; 0.737;10.736;10.448;10.327;U;2M
341.3556667;+57.7243333;22 45 25.36;+57 43 27.6;  0.853; 0.323; -1.550; 0.792;  1.2; 3.4; -6.9; 3.0;11.742; 0.709; 0.176; 0.592;10.562;10.338;10.275;U;2M
341.3566250;+58.2839167;22 45 25.59;+58 17 02.1; -1.671; 0.557; -5.747; 0.896; -4.3; 0.7; -9.7; 1.4;12.459; 0.864; 0.283; 0.715;11.057;10.721;10.679;U;2M
341.3578750;+57.8041111;22 45 25.89;+57 48 14.8;  2.217; 1.027; -0.446; 1.550;  3.4; 3.3; -5.8; 3.2;13.115; 1.547; 1.567; 1.520;10.384; 9.732; 9.538;U;2M
341.3612500;+57.9416944;22 45 26.70;+57 56 30.1;  0.139; 1.341; -1.731; 1.536; -5.6; 2.5; -4.3; 4.4;13.340; 1.828; 1.607; 1.701;10.089; 9.288; 9.124;U;2M
341.3619167;+57.6569722;22 45 26.86;+57 39 25.1;  9.973; 0.872; -0.514; 0.959; 10.6; 3.5;  0.5; 2.8;14.241; 0.878; 0.180; 0.707;12.648;12.303;12.253;U;2M
341.3628750;+58.1416111;22 45 27.09;+58 08 29.8; -2.054; 0.551; -4.165; 1.328; -3.5; 2.0; -7.2; 1.6;12.568; 1.423; 1.011; 1.298;10.087; 9.492; 9.377;U;2M
341.3661250;+58.3604167;22 45 27.87;+58 21 37.5; -0.069; 0.815; -6.471; 1.196; -2.4; 3.5; -3.7; 5.0;13.681; 1.034; 0.253; 0.668;11.974;11.674;11.492;U;2M
341.3698333;+57.9975833;22 45 28.76;+57 59 51.3;  3.773; 0.775; -3.616; 2.026;  1.1; 5.1; -5.6; 5.5;13.370; 0.679; 0.575; 0.561;12.200;12.005;11.900;U;2M
341.3726250;+57.9306389;22 45 29.43;+57 55 50.3;  2.146; 0.558; -3.180; 1.125; -0.7; 2.8; -5.8; 5.2;13.568; 0.632; 0.632; 0.488;12.464;12.308;12.249;U;2M
341.3743750;+57.8357500;22 45 29.85;+57 50 08.7; -3.315; 0.479; -1.824; 0.978; -6.8; 2.2;  0.7; 1.7;13.385; 0.683; 0.400; 0.583;12.206;12.044;11.973;U;2M
341.3750417;+57.9060833;22 45 30.01;+57 54 21.9; -2.416; 0.910; -7.208; 1.359; -4.8; 3.8; -8.8; 4.6;13.670; 0.795; 0.559; 0.665;12.297;12.101;12.070;U;2M
341.3798333;+57.6818611;22 45 31.16;+57 40 54.7; -1.206; 1.205; -0.823; 1.273;  1.6; 2.8; -2.7; 2.1;13.446; 1.327; 0.860; 1.224;11.071;10.535;10.401;U;2M
341.3832917;+58.1038333;22 45 31.99;+58 06 13.8;  0.272; 0.422; -2.519; 1.175; -5.0; 0.9; -0.8; 1.9;13.484; 0.528; 0.500; 0.436;12.545;12.460;12.432;U;2M
341.3859583;+58.0910278;22 45 32.63;+58 05 27.7;  1.417; 1.211; -4.730; 1.628; -5.3; 2.0; -6.2; 5.4;13.897; 0.909; 0.282; 0.763;12.369;12.081;11.980;U;2M
341.3875000;+57.8645833;22 45 33.00;+57 51 52.5;  2.369; 1.072; -5.470; 1.733;  1.0; 2.1; -2.7; 2.8;13.880; 0.763; 0.597; 0.624;12.594;12.319;12.267;U;2M
341.3882083;+57.6676667;22 45 33.17;+57 40 03.6; -2.826; 0.438; -1.722; 0.845; -3.9; 0.9; -1.7; 1.6;11.884; 1.398; 1.108; 1.329; 9.434; 8.801; 8.680;U;2M
341.3892917;+57.6595833;22 45 33.43;+57 39 34.5;  7.444; 1.657; -3.846; 0.912;  0.2; 2.6;-15.9;21.6;13.947; 0.897; 0.257; 0.795;12.424;12.077;11.984;U;2M
341.3902917;+57.8715833;22 45 33.67;+57 52 17.7;  5.284; 1.482;  0.086; 1.043;  6.0; 0.7; -1.9; 0.6;11.142; 0.500; 0.485; 0.432;10.249;10.160;10.100;U;2M
341.3920000;+58.3016389;22 45 34.08;+58 18 05.9; -0.730; 0.459;  0.726; 0.875; -1.9; 2.0; -4.2; 2.9;12.981; 0.657;-0.163; 0.414;11.875;11.828;11.777;U;2M
341.3985417;+57.9380556;22 45 35.65;+57 56 17.0;-27.852; 0.476;-21.791; 0.774;-29.3; 0.6;-25.4; 0.6;11.154; 0.705; 0.077; 0.620; 9.983; 9.658; 9.608;U;2M
341.3985833;+57.8333333;22 45 35.66;+57 50 00.0;  1.262; 0.864; -2.701; 1.478;  1.0; 4.7;-14.8; 4.7;13.639; 0.866; 0.480; 0.712;12.166;11.944;11.854;U;2M
341.3998333;+58.3650556;22 45 35.96;+58 21 54.2; -3.927; 0.659;  0.452; 1.180; -4.4; 1.8; -4.9; 0.5;12.072; 2.080; 2.239; 1.888; 8.499; 7.663; 7.400;U;2M
341.4012083;+58.0843611;22 45 36.29;+58 05 03.7; -0.127; 0.454; -6.532; 1.483;  5.6; 4.0; -6.1; 4.3;12.298; 1.583; 1.574; 1.551; 9.498; 8.793; 8.654;U;2M
341.4085000;+58.3036111;22 45 38.04;+58 18 13.0;  0.131; 1.057; -3.991; 0.846; -1.0; 4.3; -5.2; 5.9;13.878; 0.869; 0.709; 0.670;12.348;12.130;12.025;U;2M
341.4173750;+58.2635000;22 45 40.17;+58 15 48.6; -0.848; 0.942; -5.619; 1.515; -1.3; 2.4; -4.8; 2.1;13.793; 0.845; 0.583; 0.660;12.401;12.112;12.038;U;2M
341.4192083;+57.7166667;22 45 40.61;+57 43 00.0;  5.006; 0.660;  0.962; 0.625;  0.0; 4.2; -0.3; 4.2;13.135; 0.853; 0.260; 0.719;11.681;11.416;11.303;U;2M
341.4209167;+58.1700556;22 45 41.02;+58 10 12.2; -3.736; 0.437; -4.707; 1.026; -3.9; 3.2; -7.1; 4.4;13.276; 1.109; 0.550; 0.952;11.407;11.047;10.929;U;2M
341.4216250;+58.3210556;22 45 41.19;+58 19 15.8; 14.283; 0.578;  2.877; 0.936; 13.9; 2.1;  2.0; 1.5;12.687; 1.363; 0.753; 1.123;10.319; 9.789; 9.637;U;2M
341.4232917;+58.4377222;22 45 41.59;+58 26 15.8;  3.586; 1.036; -0.969; 0.871;  3.9; 1.3; -3.8; 2.2;12.885; 1.773; 1.590; 1.551; 9.872; 9.186; 8.981;U;2M
341.4250833;+58.0363333;22 45 42.02;+58 02 10.8;  6.654; 0.867; -2.512; 1.688; -0.3; 1.6; -6.3; 3.1;13.749; 0.930; 0.323; 0.783;12.140;11.829;11.777;U;2M
341.4260833;+57.6731667;22 45 42.26;+57 40 23.4;  0.335; 0.763; -1.295; 0.806; -2.1; 2.6; -4.7; 2.5;13.913; 0.561;-0.160; 0.383;12.912;12.820;12.742;U;2M
341.4307083;+57.9823333;22 45 43.37;+57 58 56.4; -2.486; 1.678; -7.974; 2.273; -2.7; 3.3; -5.1; 3.6;13.314; 1.568; 1.329; 1.466;10.539; 9.844; 9.685;U;2M
341.4332917;+58.2151944;22 45 43.99;+58 12 54.7;  2.616; 0.993; -5.624; 1.470; -1.6; 2.3; -3.7; 0.7;13.339; 0.614; 0.526; 0.468;12.280;12.106;12.058;U;2M
341.4335000;+58.1223056;22 45 44.04;+58 07 20.3;  0.629; 1.009;  0.103; 1.138; -4.7;11.4; -1.1; 4.7;14.217; 0.789; 0.489; 0.517;12.755;12.284;12.173;U;2M
341.4337917;+57.8242222;22 45 44.11;+57 49 27.2; -2.810; 0.692; -4.449; 0.857; -6.8; 2.0; -8.9; 2.9;13.443; 0.694; 0.566; 0.563;12.230;12.009;11.954;U;2M
341.4362083;+58.2735000;22 45 44.69;+58 16 24.6;  6.702; 1.076; -8.023; 1.640;  1.0; 4.1;-11.9; 2.7;14.249; 1.223; 0.625; 0.979;12.213;11.663;11.549;U;2M
341.4363750;+57.7125556;22 45 44.73;+57 42 45.2;  0.686; 1.123;  2.300; 1.835; -0.5; 2.3; -6.0; 2.2;14.698; 0.620; 0.513; 0.491;13.697;13.525;13.540;U;2M
341.4404167;+57.8124167;22 45 45.70;+57 48 44.7; -1.834; 0.539;  2.602; 0.929;  1.2; 1.9; -7.2; 2.9;12.919; 0.862; 0.234; 0.773;11.445;11.056;11.023;U;2M
341.4410833;+58.1121111;22 45 45.86;+58 06 43.6;  0.030; 0.505; -2.364; 1.015; -3.7; 1.4; -3.7; 2.2;12.672; 0.662; 0.138; 0.553;11.549;11.313;11.295;U;2M
341.4417083;+57.6676944;22 45 46.01;+57 40 03.7;  2.531; 0.553; -0.829; 0.645;  4.8; 2.2; -3.1; 2.6;13.201; 0.741; 0.320; 0.613;11.876;11.646;11.568;U;2M
341.4443333;+58.1153056;22 45 46.64;+58 06 55.1;  0.919; 0.765; -1.372; 1.369; -0.8; 0.7; -3.3; 1.8;12.499; 1.256; 0.808; 1.065;10.272; 9.717; 9.554;U;2M
341.4459167;+58.3487778;22 45 47.02;+58 20 55.6;  1.771; 0.664; -4.434; 1.414;  3.1; 2.7; -3.4; 3.4;13.505; 1.980; 1.330; 1.473;10.323; 9.688; 9.496;U;2M
341.4572083;+57.7330556;22 45 49.73;+57 43 59.0;  4.478; 0.752; -0.656; 1.008; -1.3; 2.7; -3.8; 1.6;13.914; 0.569; 0.513; 0.435;12.878;12.747;12.697;U;2M
341.4580417;+58.0272500;22 45 49.93;+58 01 38.1;  0.993; 1.441; -6.710; 1.147; -4.6; 3.7; -6.8; 2.4;13.793; 0.644; 0.490; 0.528;12.603;12.416;12.390;U;2M
341.4582917;+57.9051389;22 45 49.99;+57 54 18.5;  0.431; 0.843; -2.273; 1.451;  1.9; 3.7; -6.4; 5.0;12.836; 1.742; 1.885; 1.665; 9.771; 9.043; 8.810;U;2M
341.4594583;+57.6607222;22 45 50.27;+57 39 38.6; 19.788; 0.616; 17.004; 0.800; 21.4; 0.6; 16.7; 1.7;10.796; 1.040; 0.688; 0.988; 8.919; 8.409; 8.334;U;2M
341.4630000;+57.8237500;22 45 51.12;+57 49 25.5;  0.032; 0.672;  0.838; 0.921; -2.2; 3.5; -0.4; 2.8;13.784; 0.806; 0.397; 0.663;12.371;12.091;12.050;U;2M
341.4643750;+57.7108056;22 45 51.45;+57 42 38.9;  1.575; 0.570;  0.608; 0.958; -0.2; 1.3; -2.3; 1.8;12.281; 1.256; 0.796; 1.147;10.055; 9.486; 9.344;U;2M
341.4676667;+57.7180278;22 45 52.24;+57 43 04.9; -1.423; 0.632; -1.308; 0.718; -2.5; 1.8; -4.1; 0.8;12.816; 0.571; 0.592; 0.388;11.789;11.654;11.594;U;2M
341.4716667;+57.9591667;22 45 53.20;+57 57 33.0;  1.927; 0.407; -2.600; 2.146; -1.6; 0.8; -3.4; 0.8;11.997; 0.378;-0.022; 0.272;11.347;11.308;11.288;U;2M
